book_name,MAE,RMSE,wQL_0.1,wQL_0.5,wQL_0.9,wQL_Mean,Coverage_80%,DTW_Shape,DTW_Time,Total_Sales
TVLIFE_首都圏版,26.963058,43.73593,473.07257,1725.6357,1686.2263,1294.9781,0.671875,248.34442601012486,6.010989010989011,1664.0
TVfan_original,8.876709,20.680082,185.9296,568.1094,657.6847,470.57455,0.890625,113.81231532959039,2.8823529411764706,981.0
TVnavi_首都圏版,6.433236,14.841162,129.30893,411.7271,481.24576,340.7606,0.90625,77.14398545484774,2.7710843373493974,619.0
TVstation_関東版,16.521778,28.615137,248.19672,1057.3938,1041.4702,782.3536,0.53125,221.46543680263179,16.054054054054053,1099.0
TVステーション東版_original,1.4251668,2.2159257,34.77529,91.21068,224.35905,116.78168,1.0,17.727405003908927,0.0,0.0
UOMO_original,1.7978891,3.0011127,36.995007,115.0649,72.18279,74.74757,0.859375,21.317134840227634,3.7555555555555555,178.0
VOCÉ_original,5.084345,14.285536,85.11223,325.39807,317.0529,242.52107,0.828125,102.61159192585451,4.5058823529411764,340.0
VTuberスタイル_original,1.2131245,2.1265175,22.613283,77.63997,52.22091,50.82472,0.75,16.029601238340994,2.6551724137931036,103.0
WINDBRAKER_original,0.48461047,0.7199923,9.193226,31.01507,20.000412,20.06957,0.875,5.48502304758957,1.0394736842105263,27.0
WINDBREAKER_original,13.900018,18.538742,279.32828,889.60114,511.69574,560.20844,0.578125,93.35720609751998,7.883495145631068,691.0
cookpadplus_original,3.1384716,5.5902495,55.31246,200.86218,168.62851,141.60106,0.53125,38.388012593021905,5.27,262.0
hanako_original,2.4306712,3.1582537,31.441868,155.56296,100.98998,95.99827,0.734375,17.119703721384685,4.315217391304348,193.0
honkowa_original,2.0422337,4.78826,43.21764,130.70296,107.02492,93.6485,0.984375,30.50604898020242,3.8764044943820224,215.0
inglishexress_original,0.89149284,1.384815,16.99692,57.055542,32.468784,35.50708,0.8125,9.605841803352307,2.022727272727273,70.0
