book_name,MAE,RMSE,wQL_0.1,wQL_0.5,wQL_0.9,wQL_Mean,Coverage_80%,Total_Sales
薬屋のひとりごと_猫猫の後宮謎解き手,10.805569,32.103355,138.74681,691.5564,1170.8594,667.0542,0.734375,692.0
蝦夷の侍_original,1.0984797,1.3911144,27.15147,70.302704,41.476997,46.310394,0.78125,109.0
血界戦線_Beat,0.13003564,0.36688277,1.7073746,8.322281,14.56763,8.199096,0.90625,7.0
衛宮さんちの今日のごはん_original,0.25905517,0.3732279,5.5391016,16.57953,11.367115,11.161916,0.25,11.0
裏モノJAPAN_original,2.1072698,3.2808843,34.65394,134.86526,85.50951,85.00957,0.765625,162.0
覚悟の磨き方_超訳吉田松陰,0.924971,1.1892399,21.889214,59.198143,30.247444,37.1116,0.90625,108.0
言語の本質_original,0.6756451,0.82691574,6.9610853,43.241287,34.0404,28.080925,0.875,31.0
詩歌川百景_original,1.0011822,1.2926972,33.712845,64.07566,43.466736,47.085083,0.65625,124.0
話す力_心をつかむ,0.5002912,0.62424827,6.575527,32.01864,19.928844,19.50767,0.953125,25.0
誰が勇者を殺したか_original,0.9650545,1.2243472,21.191626,61.76349,30.149143,37.70142,0.71875,94.0
豊臣仁義_original,0.5649183,0.7931582,8.315329,36.15477,22.332962,22.267687,0.875,31.0
赤と青とエスキース_original,1.2124398,1.5377661,27.531883,77.596146,40.40207,48.51003,0.71875,127.0
赤と青のガウン_original,3.268953,4.867184,66.83604,209.213,132.43655,136.16187,0.8125,417.0
超人Ｘ_original,1.0309397,1.4670304,12.349539,65.98014,42.242744,40.190807,0.765625,58.0
超特大版漢字ナンクロプレミアムハーフ_original,1.7569685,4.242542,33.05081,112.445984,82.725266,76.07402,0.828125,174.0
超特盛アロー＆スケルトンプラザ_original,0.5161489,0.8952719,14.021333,33.03353,18.156612,21.737158,0.625,48.0
超難問ナンプレ_頭脳全開数理パズル,1.7237698,4.896775,33.769028,110.321266,83.171295,75.75387,0.71875,146.0
軍事研究_original,1.013376,2.0498235,21.367525,64.856064,43.68747,43.303684,0.875,104.0
転換の時代を生き抜く投資の教科書_original,0.5165374,0.6801977,6.6894865,33.058395,20.935032,20.227638,0.9375,31.0
転生したらスライムだった件_original,7.728772,10.609946,149.55307,494.64142,345.3438,329.8461,0.546875,241.0
転生賢者の異世界ライフ_第二の職業,0.30225688,0.3849995,1.5619639,19.34444,32.156612,17.687674,1.0,4.0
近畿地方のある場所_original,2.0619779,2.92515,43.210594,131.96658,86.95603,87.37774,0.6875,239.0
追憶の烏_original,0.6570927,0.8191382,8.340231,42.053932,29.11625,26.503471,0.9375,38.0
逃げ上手の若君_original,6.8937626,16.743502,117.7233,441.2008,455.08917,338.00443,0.546875,536.0
逆転美人_original,0.7799618,1.0229712,12.214941,49.917557,30.315777,30.816092,0.84375,55.0
透明な螺旋_original,3.6065135,4.909964,101.76312,230.81686,110.53081,147.7036,0.9375,718.0
速効！筆まめ年賀状_2025,4.9424834,6.0808916,87.112976,316.31894,250.79399,218.0753,0.359375,456.0
週刊_金曜日,1.2908838,1.7881243,37.24022,82.61656,37.697258,52.518017,0.78125,171.0
週刊アサヒ芸能_original,1.3652464,1.8905991,28.62223,87.37577,50.113922,55.37064,0.75,136.0
週刊ゴルフダイジェスト_original,1.3665048,2.00854,40.354675,87.45631,43.62245,57.14448,0.71875,211.0
週刊ダイヤモンド_original,5.219693,8.10719,101.36067,334.06036,275.43964,236.95355,0.6875,645.0
週刊ファミ通_original,6.399484,12.757175,244.11601,409.567,259.3166,304.3332,0.828125,771.0
週刊プレイボーイ_original,7.98145,12.123765,277.07938,510.8128,284.8708,357.58765,0.734375,882.0
週刊プロレス_original,1.5733032,2.1281316,51.868134,100.69141,47.933388,66.83097,0.9375,416.0
